Date,Volume,Price
2016-07-26,3629.132328,656.62
2016-07-27,2647.930777,659.98
2016-07-28,1873.438936,657.89
2016-07-29,1224.448319,657.48
2016-07-30,2250.768818,657.5
2016-07-31,3853.490129,639.7
2016-08-01,5951.840583,630
2016-08-02,24205.93042,608.81
2016-08-03,13744.64388,580.22
2016-08-04,7713.5604293100005,583.97
2016-08-05,6150.486028,581.06
2016-08-06,4550.96664,593.33
2016-08-07,2681.701637,598.82
2016-08-08,3526.625844,594
2016-08-09,2989.201228,589.94
2016-08-10,5186.896491,603
2016-08-11,2585.964394,597.78
2016-08-12,1883.579703,591.19
2016-08-13,1691.729519,589.98
2016-08-14,4365.60626,582.5
2016-08-15,4663.43242,573.69
2016-08-16,4792.319724,579.8
2016-08-17,4126.172551,577.86
2016-08-18,3802.376695,575.87
2016-08-19,4671.607774,574.86
2016-08-20,2310.536123,581.02
2016-08-21,1539.701964,583.99
2016-08-22,4898.131725,585.95
2016-08-23,4107.886265,584.99
2016-08-24,3335.962546,582.1
2016-08-25,3920.042283,576.99
2016-08-26,3273.358639,582.46
2016-08-27,2586.22883,575.5
2016-08-28,1245.283764,575
2016-08-29,2526.468693,574.99
2016-08-30,4560.531692,576.5
2016-08-31,3418.680534,573.92
2016-09-01,2915.782571,572.5
2016-09-02,2899.781387,574.2
2016-09-03,5027.162766,598.64
2016-09-04,3809.405359,609.05
2016-09-05,3751.952018,606.41
2016-09-06,4080.65613,609.74
2016-09-07,4452.505726,615.92
2016-09-08,4296.065174,628.98
2016-09-09,3292.470984,627.49
2016-09-10,1347.745574,625
2016-09-11,5714.279803,628.99
2016-09-12,3339.922901,609.39
2016-09-13,3991.09761,609.61
2016-09-14,2196.427789,610.69
2016-09-15,3167.141529,608.89
2016-09-16,2560.301957,608.99
2016-09-17,1197.674995,607
2016-09-18,1340.917468,609.06
2016-09-19,2314.752358,609.5
2016-09-20,3237.569135,608.87
2016-09-21,3204.867505,596.74
2016-09-22,2573.892216,596.42
2016-09-23,3848.939348,602.9
2016-09-24,1048.405897,603.59
2016-09-25,1445.315366,601.99
2016-09-26,4392.597451,608.37
2016-09-27,2478.21965,607
2016-09-28,2437.601937,604.9
2016-09-29,2485.671732,605.99
2016-09-30,2800.483253,610
2016-10-01,1202.127217,614.28
2016-10-02,1443.299842,612.3
2016-10-03,2513.420605,612.98
2016-10-04,2685.2116143499998,609.73
2016-10-05,2507.10536,612
2016-10-06,2685.784058,610.5
2016-10-07,3283.216446,616.34
2016-10-08,895.5626988,616.99
2016-10-09,1169.060741,614.99
2016-10-10,2428.86261,617.26
2016-10-11,8139.187002,640
2016-10-12,2864.563036,638
2016-10-13,2360.31779,635.84
2016-10-14,3026.854896,642
2016-10-15,1127.355383,640.75
2016-10-16,2195.074441,641.4
2016-10-17,3447.658971,637.67
2016-10-18,2776.960377,637.8
2016-10-19,4261.0772855899995,638.04
2016-10-20,2129.947037,630.85
2016-10-21,2812.419786,632.36
2016-10-22,5139.331992,656
2016-10-23,2426.13511,655
2016-10-24,4273.875033,652.25
2016-10-25,6199.992374,657.75
2016-10-26,6983.949394,681
2016-10-27,4121.830212,685.89
2016-10-28,3980.332805,699
2016-10-29,4494.03979,717.99
2016-10-30,3707.391461,708.8
2016-10-31,3944.287172,710
2016-11-01,6295.4055437199995,737
2016-11-02,5157.703672,744.98
2016-11-03,11876.01269,745.19
2016-11-04,5011.500445,707.67
2016-11-05,2067.332099,713
2016-11-06,2142.567387,714.36
2016-11-07,3239.12149,708.35
2016-11-08,7353.31645,730.58
2016-11-09,8510.668197,740.86
2016-11-10,3941.239391,718
2016-11-11,3136.088996,720.94
2016-11-12,3997.886734,715.09
2016-11-13,7230.435924,702.89
2016-11-14,6311.435755,712
2016-11-15,4772.993636,716.54
2016-11-16,13045.416111300001,747.5
2016-11-17,5472.158546,749.98
2016-11-18,3860.685309,752.95
2016-11-19,2055.942356,755.07
2016-11-20,5703.870774,753.82
2016-11-21,4398.569466,739.2
2016-11-22,4811.002419,750
2016-11-23,4454.486171,746.24
2016-11-24,4541.474244,739.68
2016-11-25,2627.996161,737.56
2016-11-26,2700.816477,735.99
2016-11-27,3815.043362,732
2016-11-28,5016.394152,732.44
2016-11-29,5252.270672,733.29
2016-11-30,5503.022947,744.49
2016-12-01,7610.534688,768.28
2016-12-02,7081.068344,778.07
2016-12-03,2293.306421,767.12
2016-12-04,3386.521797,762.09
2016-12-05,6370.09765,758
2016-12-06,6043.2865,759.99
2016-12-07,4846.198421,770
2016-12-08,4438.03601,772.01
2016-12-09,2865.22313,773.99
2016-12-10,2368.083209,774.12
2016-12-11,1460.777674,770.99
2016-12-12,4512.995678,793.27
2016-12-13,3299.715151,784
2016-12-14,2301.917687,781
2016-12-15,3147.227576,779.08
2016-12-16,4046.165721,790.88
2016-12-17,1408.363877,789.76
2016-12-18,3312.227711,793.09
2016-12-19,3061.371202,794.39
2016-12-20,4680.613057,807.2
2016-12-21,10924.4935,847
2016-12-22,15297.6792,913.41
2016-12-23,12297.14627,920
2016-12-24,6209.139011,918.5
2016-12-25,4602.631134,904.32
2016-12-26,2418.796746,905.18
2016-12-27,9932.168963,959.95
2016-12-28,11117.52166,980.74
2016-12-29,7659.189729,977.85
2016-12-30,10520.00221,965.82
2016-12-31,3196.929684,966.99
2017-01-01,7479.945647,1005.75
2017-01-02,9342.037809,1032
2017-01-03,8659.521709,1046
2017-01-04,21772.2531,1139.89
2017-01-05,36324.61989,1136.72
2017-01-06,32272.67959,989.97
2017-01-07,15338.69702,938
2017-01-08,9054.01649,941.81
2017-01-09,8356.837333,910.58
2017-01-10,8698.140322,912.47
2017-01-11,39068.03381,918.4
2017-01-12,14117.71091,832.99
2017-01-13,11497.98266,837.76
2017-01-14,5676.059835,837.01
2017-01-15,4711.686255,835
2017-01-16,7105.727903,858.89
2017-01-17,12414.55827,915.99
2017-01-18,10526.68144,900.74
2017-01-19,10786.84276,910
2017-01-20,7555.137307,925
2017-01-21,5260.486975,936
2017-01-22,5987.234332,937.74
2017-01-23,5921.783824,927.57
2017-01-24,7599.142383,920.88
2017-01-25,5277.96038,900.96
2017-01-26,4941.43226,919.49
2017-01-27,4316.801029,924.88
2017-01-28,1319.289214,920.1
2017-01-29,1490.8319373499999,919.99
2017-01-30,3009.973671,923
2017-01-31,10700.83937,976.31
2017-02-01,6884.310402,990
2017-02-02,8163.305268,1019.77
2017-02-03,10383.86315,1022.64
2017-02-04,5488.4529231999995,1044.23
2017-02-05,4322.698906,1030
2017-02-06,5372.8218512700005,1036
2017-02-07,6034.034329,1070
2017-02-08,10583.61045,1074.69
2017-02-09,24101.3086,1073.93
2017-02-10,10129.35463,1010.68
2017-02-11,4149.847631,1020
2017-02-12,2506.812584,1010.99
2017-02-13,5012.257101,1007.54
2017-02-14,6520.321768,1019
2017-02-15,3982.528844,1030
2017-02-16,5217.460113,1043.21
2017-02-17,6693.379046,1068.24
2017-02-18,3601.309795,1068.99
2017-02-19,2196.944669,1061.9
2017-02-20,3966.085641,1089.99
2017-02-21,9284.346214,1127
2017-02-22,10952.72357,1143
2017-02-23,14734.26278,1220
2017-02-24,16443.04358,1216.02
2017-02-25,6188.713872,1184.73
2017-02-26,3879.408096,1193.32
2017-02-27,5967.500801,1209.99
2017-02-28,6009.68241,1200
2017-03-01,6062.147173,1231
2017-03-02,7550.241489,1283.25
2017-03-03,7646.092259,1298
2017-03-04,4866.328458,1284.74
2017-03-05,3256.203862,1275
2017-03-06,4261.302221,1285
2017-03-07,15683.54946,1276
2017-03-08,12793.68144,1229.19
2017-03-09,7057.687836,1208
2017-03-10,34925.34779,1350
2017-03-11,5932.073513,1198
2017-03-12,5616.600862,1241.85
2017-03-13,5708.3916212799995,1250
2017-03-14,5280.300151,1260
2017-03-15,4720.66706,1260
2017-03-16,16379.08197,1250.71
2017-03-17,15592.23872,1165.91
2017-03-18,22241.00224,1098.98
2017-03-19,10555.89437,1063.7
2017-03-20,8760.63043,1063
2017-03-21,10348.75545,1117.9
2017-03-22,14288.31471,1099.72
2017-03-23,6262.887157,1054.4
2017-03-24,17562.38977,1023
2017-03-25,11667.73679,963.36
2017-03-26,9000.961489,997
2017-03-27,8703.834174,1043
2017-03-28,9848.999837,1068.26
2017-03-29,9606.360772,1059.43
2017-03-30,8364.597771,1046
2017-03-31,11533.57776,1081
2017-04-01,4682.011351,1097
2017-04-02,9039.807902,1120.5
2017-04-03,10185.31839,1152
2017-04-04,7240.913204,1162.93
2017-04-05,6200.228577,1154.39
2017-04-06,8578.611153,1201.37
2017-04-07,5264.910979,1202
2017-04-08,2491.998041,1196.99
2017-04-09,4934.531279,1216.87
2017-04-10,3966.46701,1219.71
2017-04-11,3036.517432,1229
2017-04-12,3668.93289,1224.2
2017-04-13,7166.317503,1217.17
2017-04-14,8754.388495,1193
2017-04-15,1747.398824,1192.5
2017-04-16,2821.228364,1179.3
2017-04-17,3575.749137,1196.08
2017-04-18,5720.495918,1210
2017-04-19,6316.734307,1209.6
2017-04-20,5726.754322,1243.88
2017-04-21,4720.329503,1252.32
2017-04-22,4300.524938,1247.15
2017-04-23,2718.363445,1248.99
2017-04-24,2879.30819,1255
2017-04-25,5741.032174,1280
2017-04-26,8434.835523,1330
2017-04-27,7313.588897,1347.02
2017-04-28,7469.535337,1347.02
2017-04-29,3689.847095,1342.8
2017-04-30,4135.066206,1364
2017-05-01,8388.949836,1425
2017-05-02,9221.406936,1481.73
2017-05-03,11474.8461,1518.87
2017-05-04,19768.19081,1623.01
2017-05-05,15086.75597,1609
2017-05-06,7514.632046,1578.97
2017-05-07,8888.447405,1589
2017-05-08,18879.64199,1670
2017-05-09,16874.92525,1760.4
2017-05-10,10688.15478,1794.21
2017-05-11,15418.370159349999,1892
2017-05-12,19483.21792,1826
2017-05-13,7341.232335,1796
2017-05-14,4485.6628,1815
2017-05-15,14717.94291,1760
2017-05-16,17626.42109,1750
2017-05-17,15998.54187,1840.42
2017-05-18,13133.43092,1910
2017-05-19,13471.51413,1986.64
2017-05-20,11369.35372,2045
2017-05-21,7417.787773,2063.11
2017-05-22,16199.52927,2230.34
2017-05-23,15223.82777,2315.27
2017-05-24,23261.40131,2575
2017-05-25,31952.15562,2760.1
2017-05-26,28337.17308,2599.12
2017-05-27,26788.12186,2252.72
2017-05-28,12987.80768,2313.96
2017-05-29,12961.47807,2350
2017-05-30,14373.79738,2339.08
2017-05-31,17002.51233,2379
2017-06-01,16927.03811,2456.39
2017-06-02,12575.5606,2496
2017-06-03,11346.31598,2584.34
2017-06-04,8422.823484,2588.66
2017-06-05,16273.63121,2877.47
2017-06-06,22909.56719,2933
2017-06-07,17365.75035,2878.03
2017-06-08,12326.10277,2844
2017-06-09,7691.489478,2868.23
2017-06-10,9948.0279,2912.98
2017-06-11,6735.591277,2975
2017-06-12,32818.66897,2980
2017-06-13,15994.36703,2783.62
2017-06-14,29474.73969,2801
2017-06-15,36535.85816,2479.99
2017-06-16,13429.56116,2540
2017-06-17,10758.359532639999,2674.4
2017-06-18,9655.355644,2655.55
2017-06-19,10992.27293,2653
2017-06-20,15492.5426,2783
2017-06-21,15397.72809,2789
2017-06-22,10479.72502,2740
2017-06-23,8282.359956,2745
2017-06-24,13901.90032,2724.96
2017-06-25,10010.75265,2635.72
2017-06-26,22500.48062,2550.03
2017-06-27,19715.03413,2567.01
2017-06-28,11056.12806,2593
2017-06-29,8353.262115,2594.78
2017-06-30,8635.90163,2564.58
2017-07-01,9771.483185,2517.11
2017-07-02,7628.5909926799995,2528.72
2017-07-03,12892.50328,2628.66
2017-07-04,10378.3986,2639.47
2017-07-05,8672.311237,2623
2017-07-06,8523.528796,2614
2017-07-07,9935.766133,2584.25
2017-07-08,4688.973545,2558.99
2017-07-09,4520.79351,2564.65
2017-07-10,19025.61171,2527.88
2017-07-11,17276.44531,2399
2017-07-12,12132.78519,2425.16
2017-07-13,7984.130041,2419.2
2017-07-14,14634.71718,2357.84
2017-07-15,19667.48173,2135.54
2017-07-16,25717.13186,2030.15
2017-07-17,26904.2635,2229.97
2017-07-18,24098.28898,2392
2017-07-19,16244.39896,2402.5
2017-07-20,34374.62386,2938
2017-07-21,17023.00666,2801
2017-07-22,13199.60989,2882
2017-07-23,10453.61478,2830
2017-07-24,9692.028205,2800
2017-07-25,22949.05254,2772.89
2017-07-26,16984.77164,2557.98
2017-07-27,11786.04086,2731.72
2017-07-28,13947.40322,2825
2017-07-29,12542.37569,2775
2017-07-30,7186.215119,2774.45
2017-07-31,10982.24345,2889.99
2017-08-01,12984.42904,2929.17
2017-08-02,9117.96034,2760
2017-08-03,7980.173351,2807.44
2017-08-04,10175.66008,3158.35
2017-08-05,14979.05334,3339.66
2017-08-06,5581.167253,3294.35
2017-08-07,12909.08851,3446.02
2017-08-08,15408.74838,3490
2017-08-09,14385.07417,3415
2017-08-10,9098.521777,3448
2017-08-11,11248.42888,3705
2017-08-12,15317.22057,4094
2017-08-13,13033.61603,4190
2017-08-14,16280.00234,4400
2017-08-15,24206.94346,4390
2017-08-16,12875.75833,4385
2017-08-17,15020.14812,4480
2017-08-18,17087.85657,4368
2017-08-19,14948.47537,4130
2017-08-20,5178.204378,4125.95
2017-08-21,13477.80501,4080
2017-08-22,20681.33473,4139.97
2017-08-23,15498.1949,4248.97
2017-08-24,10158.98765,4373.84
2017-08-25,9755.547251,4449.98
2017-08-26,6113.816404,4393.3
2017-08-27,4520.563543,4365.96
2017-08-28,8301.17262,4399.72
2017-08-29,11677.919665720001,4649.78
2017-08-30,8542.486506,4642.22
2017-08-31,9549.246679,4777.76
2017-09-01,17105.2119,4979.9
2017-09-02,15488.31854,4879.88
2017-09-03,11001.08334,4700
2017-09-04,28735.07387,4542.52
2017-09-05,18073.01127,4498.84
2017-09-06,15985.75044,4649.23
2017-09-07,8480.048054,4674.34
2017-09-08,25135.64703,4679.97
2017-09-09,9102.48889,4379.78
2017-09-10,15247.98451,4353.49
2017-09-11,10395.42455,4316.3
2017-09-12,16167.51849,4377.65
2017-09-13,27578.22548,4044.94
2017-09-14,45074.4216,3899.82
2017-09-15,56889.85235,3820
2017-09-16,22866.60057,3872.9
2017-09-17,12225.13617,3810.25
2017-09-18,17390.54128,4122.7
2017-09-19,13945.28426,4042.05
2017-09-20,12955.38162,4050
2017-09-21,16871.94045,3914
2017-09-22,15172.72659,3761.84
2017-09-23,9290.182225,3810.25
2017-09-24,8257.028684,3793.73
2017-09-25,13561.739508139999,3968.59
2017-09-26,10351.80996,3970
2017-09-27,14875.22637,4226.73
2017-09-28,11436.2042,4270.01
2017-09-29,9946.086654,4227.62
2017-09-30,7818.924991,4349
2017-10-01,7368.142143,4419
2017-10-02,7942.239181,4453
2017-10-03,12039.11719,4413.92
2017-10-04,8813.250005,4343
2017-10-05,8322.389159,4358.97
2017-10-06,8280.473636,4425
2017-10-07,4891.18621,4463
2017-10-08,10045.91471,4624.72
2017-10-09,13154.90307,4865
2017-10-10,11774.22397,4909.97
2017-10-11,10196.30229,4869.78
2017-10-12,23637.12622,5846.43
2017-10-13,23694.80794,5802.98
2017-10-14,8544.443702,5830
2017-10-15,11094.9175,5788.4
2017-10-16,10461.8866,5807.11
2017-10-17,8882.065601,5696
2017-10-18,18664.20629,5643
2017-10-19,8725.647594,5735.14
2017-10-20,17760.11141,6118
2017-10-21,13187.37522,6180
2017-10-22,12188.01693,6039.79
2017-10-23,19234.42154,6045.34
2017-10-24,15497.28402,5767
2017-10-25,10468.57963,5788.4
2017-10-26,12091.30387,5994.06
2017-10-27,11595.60357,5929.99
2017-10-28,5429.756239,5806.95
2017-10-29,16917.53808,6316.85
2017-10-30,9093.341075,6229.77
2017-10-31,13314.888,6449.78
2017-11-01,15437.65629,6915.26
2017-11-02,25592.23755,7354.1
2017-11-03,16111.02703,7500
2017-11-04,7908.840974,7569.9
2017-11-05,10842.12754,7590
2017-11-06,18201.10357,7421.39
2017-11-07,13106.96154,7379
2017-11-08,24339.29028,7888
2017-11-09,14040.81908,7450
2017-11-10,26383.41991,7325.37
2017-11-11,17996.44509,6814.87
2017-11-12,36566.88522,6488.88
2017-11-13,25829.09436,6775.75
2017-11-14,13350.62965,6915.59
2017-11-15,14626.34861,7350
2017-11-16,21356.76273,7997
2017-11-17,16312.57466,7993.93
2017-11-18,5399.172305,7858
2017-11-19,8818.161644,8087.35
2017-11-20,11522.05964,8269.99
2017-11-21,10244.64616,8354.46
2017-11-22,7835.25561,8310.89
2017-11-23,9378.538593,8270
2017-11-24,9371.542583,8340
2017-11-25,11660.42296,8870.85
2017-11-26,12138.34494,9597.78
2017-11-27,11963.29634,9777
2017-11-28,13562.33237,10438
2017-11-29,32722.78956,11395
2017-11-30,24663.29437,10581.95
2017-12-01,16843.60886,11082
2017-12-02,8153.622612,11200
2017-12-03,15199.42539,11800.01
2017-12-04,13333.30557,11665
2017-12-05,13239.535,12276
2017-12-06,21854.86364,14095
2017-12-07,25389.72621,16666.66
2017-12-08,22808.39259,16314.02
2017-12-09,18369.76936,15550
2017-12-10,17235.66605,15994.99
2017-12-11,15620.70227,17270
2017-12-12,15525.70612,17428.42
2017-12-13,15757.71654,17107.03
2017-12-14,16294.50026,17428.42
2017-12-15,14490.13088,17934
2017-12-16,10207.32455,19377
2017-12-17,13141.80069,19666
2017-12-18,12176.7218,19220
2017-12-19,28500.28544,18998
2017-12-20,25806.01808,17950
2017-12-21,27876.91329,17281.17
2017-12-22,50240.81278,14988.72
2017-12-23,21807.75227,15756.22
2017-12-24,16991.60847,14567
2017-12-25,11747.68758,15063.76
2017-12-26,14932.76185,16400
2017-12-27,17231.71471,16480.52
2017-12-28,15341.57032,15100
2017-12-29,17213.91733,15111
2017-12-30,17633.50816,13796.66
2017-12-31,10724.13958,14296.06
2018-01-01,9078.28754,13941.75
2018-01-02,15531.57862,15257.53
2018-01-03,12641.75314,15500
2018-01-04,14400.13255,15242.91
2018-01-05,16736.65469,17200
2018-01-06,8208.681464,17234.99
2018-01-07,9801.898533,16882.81
2018-01-08,15453.45427,15994.05
2018-01-09,15941.96762,15367.18
2018-01-10,20595.77301,14973.07
2018-01-11,17417.76406,14200
2018-01-12,12379.4141,14260.58
2018-01-13,6279.018717,14619.1
2018-01-14,7982.602078,13975.56
2018-01-15,12818.22593,14394.36
2018-01-16,40148.08014,13230
2018-01-17,40043.84953,11823.56
2018-01-18,20389.87309,12146
2018-01-19,12453.10886,12325.03
2018-01-20,10046.28999,13052.12
2018-01-21,11265.11565,12334.83
2018-01-22,17545.95676,11910.78
2018-01-23,17435.97344,11409.87
2018-01-24,12185.05891,11741.82
2018-01-25,9699.468762550001,11647.75
2018-01-26,14351.21475,11501.57
2018-01-27,10491.73642,11764.66
2018-01-28,10727.41749,11989.15
2018-01-29,9892.438977,11494.77
2018-01-30,22900.4411,11071.17
2018-01-31,10372.96747,10324
2018-02-01,30336.96007,10169.87
2018-02-02,42049.07754,9096.79
2018-02-03,14646.44273,9491.2
2018-02-04,21015.04405,9350.09
2018-02-05,56002.15548,8335.56
2018-02-06,64489.23376,8150
2018-02-07,29710.09381,8649
2018-02-08,24218.18583,8644.36
2018-02-09,16636.09948,9028.9
2018-02-10,14229.39572,9090.8
2018-02-11,12490.27531,8569.87
2018-02-12,14280.42571,8995
2018-02-13,11773.78825,8849.03
2018-02-14,17788.33867,9749.86
2018-02-15,21648.42268,10300
2018-02-16,11143.24419,10604.74
2018-02-17,15442.55682,11300
2018-02-18,15649.39768,10969.61
2018-02-19,12983.11878,11517.28
2018-02-20,18694.37905,11780
2018-02-21,16734.79826,11191.59
2018-02-22,21239.6179,10935
2018-02-23,14646.417,10540.63
2018-02-24,13612.47473,10523.04
2018-02-25,10880.85999,9883.41
2018-02-26,16437.31402,10461.97
2018-02-27,10457.95571,10980.74
2018-02-28,9872.232789,11064.75
2018-03-01,10168.82938,11175
2018-03-02,8627.633521,11378
2018-03-03,6565.929332,11503.24
2018-03-04,7393.496222,11618.7
2018-03-05,10806.58787,11688
2018-03-06,14145.46344,11335.18
2018-03-07,27858.26065,10815
2018-03-08,25975.93829,10150
2018-03-09,24022.99015,9423.89
2018-03-10,14113.96598,9514.96
2018-03-11,14610.65291,9768.37
2018-03-12,18843.6451,9892
2018-03-13,16059.49515,9482.79
2018-03-14,23248.64695,9280.39
2018-03-15,17328.50683,8425
2018-03-16,15952.04043,8613.06
2018-03-17,12405.92297,8356.4
2018-03-18,21348.06036,8461.38
2018-03-19,17268.68809,8718.74
2018-03-20,12399.31417,9062.81
2018-03-21,12405.87211,9188.1
2018-03-22,13478.946,9046.18
2018-03-23,12835.14591,8983.93
2018-03-24,10213.49894,9020
2018-03-25,12390.94925,8680
2018-03-26,14648.99008,8473.03
2018-03-27,11717.35171,8150
2018-03-28,8161.096545,8104.98
2018-03-29,28720.24867,7879.99
2018-03-30,23232.96795,7302.35
2018-03-31,10797.71617,7231.73
2018-04-01,19147.53426,7033.91
2018-04-02,12901.01498,7198.98
2018-04-03,17158.33645,7506.84
2018-04-04,15918.92589,7386.24
2018-04-05,10512.67818,6928.7
2018-04-06,9236.124138,6900
2018-04-07,6281.753946,7069.13
2018-04-08,4728.3016626300005,7157.93
2018-04-09,9859.929677,7175.83
2018-04-10,6401.391539,6900
2018-04-11,6036.089419,6984.92
2018-04-12,19783.63595,8069.34
2018-04-13,19457.76412,8239.33
2018-04-14,8409.714117,8232.14
2018-04-15,9686.024428,8424.99
2018-04-16,8501.380509,8186.52
2018-04-17,9527.986407,8160.85
2018-04-18,10271.07477,8282
2018-04-19,10183.13772,8390
2018-04-20,15853.47454,8934
2018-04-21,14295.59647,9023.4
2018-04-22,9686.694765,9036.52
2018-04-23,12171.12041,9234.1
2018-04-24,22152.25588,9755.53
2018-04-25,31610.85359,9538.29
2018-04-26,17688.54595,9326.79
2018-04-27,12240.81885,9387.82
2018-04-28,15690.70912,9538.75
2018-04-29,9416.604967,9489.9
2018-04-30,11341.5947,9355.42
2018-05-01,9204.811739,9096.79
2018-05-02,9831.381096,9259.73
2018-05-03,13109.64642,9799.99
2018-05-04,6694.583906,9868.43
2018-05-05,6677.868173,9948.98
2018-05-06,10687.18453,9872.28
2018-05-07,11119.42761,9450
2018-05-08,12357.61749,9435.34
2018-05-09,10244.3261,9368.79
2018-05-10,13276.25225,9393
2018-05-11,20332.16403,9006.39
2018-05-12,14164.40012,8652.8
2018-05-13,12491.25847,8775.9
2018-05-14,16944.92174,8900.9
2018-05-15,14281.33028,8865
2018-05-16,10725.64102,8500
2018-05-17,8281.951537,8382.41
2018-05-18,6617.306895,8275.1
2018-05-19,3406.90474,8395
2018-05-20,5619.824814,8590
2018-05-21,6218.183372,8589.1
2018-05-22,10463.15974,8355.97
2018-05-23,16747.13371,7960.99
2018-05-24,11305.87333,7733.99
2018-05-25,9557.070558,7657.13
2018-05-26,4286.049158,7622.87
2018-05-27,3011.982718,7445
2018-05-28,6931.753721,7396.94
2018-05-29,11384.83027,7559
2018-05-30,8137.80504,7543.27
2018-05-31,7605.873408,7601.23
2018-06-01,6470.869832,7620.01
2018-06-02,4418.854188,7700
2018-06-03,4710.813084,7790.69
2018-06-04,7400.402813,7703.71
2018-06-05,9174.655089,7685
2018-06-06,8050.147722,7750
2018-06-07,6603.304349,7733.99
2018-06-08,4534.299999,7684.48
2018-06-09,4147.760277,7686.45
2018-06-10,14448.55855,7328.8
2018-06-11,10331.35122,6919.97
2018-06-12,9375.425214,6877.61
2018-06-13,20284.42833,6624.45
2018-06-14,12642.35666,6708.1
2018-06-15,6651.981964,6666.66
2018-06-16,3310.890394,6557.81
2018-06-17,3328.123656,6575.35
2018-06-18,5694.767199,6793
2018-06-19,6046.791946,6841.81
2018-06-20,4575.906484,6809.26
2018-06-21,5544.822945,6780
2018-06-22,18247.93735,6680.01
2018-06-23,4634.088633,6261
2018-06-24,11120.99686,6255.05
2018-06-25,9714.281916,6365.34
2018-06-26,8514.373731,6277
2018-06-27,7170.336789,6181.11
2018-06-28,9694.65423,6136.13
2018-06-29,12991.35566,6510
2018-06-30,5178.872882,6449.78
2018-07-01,3595.296489,6409.46
2018-07-02,8915.739539,6667.57
2018-07-03,6361.3488801700005,6666
2018-07-04,6745.2700524599995,6792.28
2018-07-05,6873.025392,6691.28
2018-07-06,5788.980952,6636.15
2018-07-07,5067.128587,6820
2018-07-08,5014.766742,6775.21
2018-07-09,7240.497124,6814.72
2018-07-10,9533.064609,6653.46
2018-07-11,5696.258483,6397.21
2018-07-12,8196.252748,6344.57
2018-07-13,5534.507878,6337.25
2018-07-14,2358.792883,6317.84
2018-07-15,3893.104405,6397.21
2018-07-16,9817.619492,6755
2018-07-17,14096.83273,7546.68
2018-07-18,11830.70687,7599.98
2018-07-19,8804.681142,7570.9
2018-07-20,9787.453064,7696.88
2018-07-21,3400.072168,7486.04
2018-07-22,7113.84601,7673
2018-07-23,11098.18927,7800
2018-07-24,19123.3838,8496.96
2018-07-25,9389.005237,8440.28
2018-07-26,8671.162524,8314.23
2018-07-27,7856.008921,8274.98
2018-07-28,3445.462135,8299.99
2018-07-29,4481.315571,8295
2018-07-30,10830.98276,8210.31
2018-07-31,14146.75473,8144.99
2018-08-01,9421.363239,7709.98
2018-08-02,6244.145496,7700.97
2018-08-03,8413.140945,7542.92
2018-08-04,7851.021478,7480
2018-08-05,5196.132056,7157.93
2018-08-06,7554.061054,7115.1
2018-08-07,11279.23337,7155
2018-08-08,13318.12455,6589.55
2018-08-09,9234.027777,6627
2018-08-10,14490.38535,6526.28
2018-08-11,6740.968127,6494.13
2018-08-12,6901.476157,6493.77
2018-08-13,12644.17339,6544.37
2018-08-14,10868.48222,6309.81
2018-08-15,12108.03631,6628.5
2018-08-16,7177.06198,6477.57
2018-08-17,6654.317591,6615
2018-08-18,2973.575059,6538.18
2018-08-19,3128.21017,6545
2018-08-20,6838.927253,6505.07
2018-08-21,8162.552813,6906.81
2018-08-22,9445.157438,6758.45
2018-08-23,3523.468877,6575.99
2018-08-24,6798.731906,6800
2018-08-25,4994.858403,6775.34
2018-08-26,3000.124181,6727.25
2018-08-27,6208.672279,6944.99
2018-08-28,8019.816004,7125.28
2018-08-29,5695.015121,7124.06
2018-08-30,6994.034998,7020.5
2018-08-31,5471.545458,7101.03
2018-09-01,4734.585436,7300.18
2018-09-02,3330.27449,7334.5
2018-09-03,2729.666961,7340.08
2018-09-04,4631.186923,7411.85
2018-09-05,17129.64261,7385.21
2018-09-06,10462.66068,6525
2018-09-07,5941.990872,6523.79
2018-09-08,4260.057741,6465.46
2018-09-09,4528.684757,6451.51
2018-09-10,6052.823108,6405
2018-09-11,6287.609588,6349
2018-09-12,4695.534345,6432.36
2018-09-13,6465.308844,6579
2018-09-14,4317.218584,6587
2018-09-15,1166.485033,6570.1
2018-09-16,1146.369454,6530.24
2018-09-17,4526.041023,6515.42
2018-09-18,4674.049898,6390
2018-09-19,7279.853237,6510
2018-09-20,5459.054222,6570
2018-09-21,8436.833427,6826.28
2018-09-22,4930.886519,6753.82
2018-09-23,3222.710466,6774.91
2018-09-24,6134.298127,6708.45
2018-09-25,6237.219427,6474.94
2018-09-26,4515.233368,6540
2018-09-27,5680.304231,6736.85
2018-09-28,7544.307374,6792.28
2018-09-29,3148.957409,6608.26
2018-09-30,2768.645968,6638.15
2018-10-01,4445.938362,6630.8
2018-10-02,4897.825352,6583.75
2018-10-03,4870.120644,6604.89
2018-10-04,3229.713943,6594.94
2018-10-05,3650.07176,6641.35
2018-10-06,1976.064899,6576.8
2018-10-07,2882.725308,6600
2018-10-08,3574.189995,6656.63
2018-10-09,2810.311137,6613.68
2018-10-10,8424.677635,6558.95
2018-10-11,6303.288724,6255.05
2018-10-12,2719.748802,6243.79
2018-10-13,1986.37262,6228.32
2018-10-14,2734.655578,6349.47
2018-10-15,16793.37588,6756
