video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled
RMWTNik9i_8,1424838,71628,1856,6733,FALSE,FALSE
yVKw88lmoDA,391984,9610,416,1570,FALSE,FALSE
JZf9UPGqcRc,3620658,292416,9471,34252,FALSE,FALSE
pRahnxKXyOM,397558,23487,498,4611,FALSE,FALSE
vRhNPd7IPfQ,616060,28030,977,1893,FALSE,FALSE
EFid2otZi6I,1871577,22859,840,1259,FALSE,FALSE
m0_EDgs-5bU,123451,1653,160,337,FALSE,FALSE
oFX_Xq9WHTI,670352,48271,1204,9790,FALSE,FALSE
dY2jpeasD4w,337788,6006,265,678,FALSE,FALSE
CHLBoUz602A,130934,2646,163,964,FALSE,FALSE
u2-ACwHEVmQ,15951,79,2,59,FALSE,FALSE
BQ31l1gPGKM,10633754,266735,7873,15508,FALSE,FALSE
aXUTes4Bx5g,57159,326,56,59,FALSE,FALSE
VO-mLV_2lgE,1667466,70959,2665,19946,FALSE,FALSE
J5wNnkhT9Ss,73409,846,32,534,FALSE,FALSE
dGTNowguxQI,63198,7547,39,839,FALSE,FALSE
IpRsvSHGVvs,120926,2036,85,379,FALSE,FALSE
9gIOOxlV0Ys,1120572,9089,625,4056,FALSE,FALSE
TB6OCCgOXhE,25840,116,48,26,FALSE,FALSE
gkznH1SpVec,134235,13802,1114,5453,FALSE,FALSE
BM0c2CjomSI,148880,4690,52,940,FALSE,FALSE
1cWD_Nm0tNU,219629,3948,64,61,FALSE,FALSE
Roqs39twX2Y,346649,10113,412,8188,FALSE,FALSE
ggasfCOmQK8,301070,25353,373,2309,FALSE,FALSE
ZNUSbxyWpRA,92471,4284,58,2184,FALSE,FALSE
yzsKyUGebIQ,415235,12972,542,1938,FALSE,FALSE
dkH-Nu23KEo,112192,3981,77,855,FALSE,FALSE
bWmpg6p8Cds,216500,11573,143,1758,FALSE,FALSE
JcdLF6XQ0iw,9055100,741692,13613,145445,FALSE,FALSE
r-g0Er13kcQ,355901,1669,387,347,FALSE,FALSE
BMfnoK32XRo,32775,137,13,16,FALSE,FALSE
OBM5De3GSks,1238209,12943,495,192,FALSE,FALSE
S6rDvbQ-mz4,170416,10665,202,3977,FALSE,FALSE
3mOz4x39gtg,282356,854,87,343,FALSE,FALSE
pOHQdIDds6s,8834904,386849,350118,156609,FALSE,FALSE
QhE64beLG0Q,838776,15506,581,4398,FALSE,FALSE
OjeAX4yn2LE,162948,2841,204,406,FALSE,FALSE
NJRLWHhLxp0,67217,1854,117,1127,FALSE,FALSE
L-ixmHzXl3w,1388115,17378,6835,1517,FALSE,FALSE
DP7jov6__gk,456096,5521,162,661,FALSE,FALSE
3qugdkzbUP8,19266,61,50,0,FALSE,FALSE
TaTleo4cOs8,207532,7473,246,2120,FALSE,FALSE
jD83QaWy8LI,1307660,58421,2603,10159,FALSE,FALSE
wT_yPn3LfNA,1652691,53530,1641,3921,FALSE,FALSE
5NaAwSpswJE,1359682,23024,3677,4125,FALSE,FALSE
RL1e5ZyVUkU,696347,29809,310,2173,FALSE,FALSE
Kj7GU8_kOg4,345957,11899,550,954,FALSE,FALSE
VQhIUzPJi8o,1003082,136927,1447,11628,FALSE,FALSE
Ovu9a6ntSPc,496160,37264,1034,6371,FALSE,FALSE
fN491KqvtP0,624054,3035,2860,1176,FALSE,FALSE
UCdMwyIy3ks,3103186,213063,4608,17132,FALSE,FALSE
V5cOvyDpWfM,18226395,46374,151442,56686,FALSE,FALSE
RdZz7XhyZC8,158013,2183,447,1689,FALSE,FALSE
HY4DHWZcxSI,3998051,5855,3258,545,FALSE,FALSE
hqEZMa54_x0,140142,5171,185,0,TRUE,FALSE
i_EOm9uRnSs,750593,20313,273,4578,FALSE,FALSE
0uJUW24505E,390126,33762,264,2777,FALSE,FALSE
pzHCd2X1GaM,1221416,7573,676,2444,FALSE,FALSE
lscQDAf4hjA,770325,4924,594,1066,FALSE,FALSE
yXa9xtIyphI,62365,1219,15,77,FALSE,FALSE
#NAME?,7946670,342936,5194,18995,FALSE,FALSE
QjNapuOHoT0,90299,1794,12,146,FALSE,FALSE
Rm7ChN0QUas,55985,1554,12,171,FALSE,FALSE
AL-JF7977eM,423571,2810,83,1049,FALSE,FALSE
C7xDzYnst34,1315891,59066,1278,10079,FALSE,FALSE
1lGHZ5NMHRY,259925,12871,1012,0,TRUE,FALSE
dc0Dh_1lxe0,578128,33633,374,1930,FALSE,FALSE
culGGGiey0U,88017,4271,173,587,FALSE,FALSE
PyVvsO_CGfw,504875,34084,217,3928,FALSE,FALSE
ub4AOyWEzPo,590268,12170,191,1730,FALSE,FALSE
2SIPYOBwJUo,402065,13251,368,3046,FALSE,FALSE
02vuSnVF8sU,901994,55444,1233,3559,FALSE,FALSE
m9zakT_UDY4,34014,2115,53,858,FALSE,FALSE
8z_cg5CypRc,4053326,113528,1243,8389,FALSE,FALSE
f6R4W4UKC7w,26037,289,71,188,FALSE,FALSE
dADEn7OYUO0,338394,12502,341,2236,FALSE,FALSE
X0ob2GwzRq4,682650,44135,296,7694,FALSE,FALSE
LForXq19MC8,334765,5346,1131,2276,FALSE,FALSE
OUQr8lG45AU,283192,8609,260,938,FALSE,FALSE
5krWuFgtqLs,164351,6078,73,611,FALSE,FALSE
ItJkf5V4psw,530168,11890,469,407,FALSE,FALSE
Ni9yip7Ev_w,1405827,103776,2899,11424,FALSE,FALSE
DGPmgwTTOBQ,322162,10115,133,2389,FALSE,FALSE
uyUQZCdu1t4,498255,22338,998,1952,FALSE,FALSE
rXuV7AYnwA8,17611,585,2,91,FALSE,FALSE
sgX_83cHOVs,325896,9693,236,2001,FALSE,FALSE
FH_b5PtQFyQ,208552,2235,172,671,FALSE,FALSE
wc27wBExdyw,108376,534,57,74,FALSE,FALSE
syAXXLxO8tw,910675,46643,791,1619,FALSE,FALSE
0kMYy9kU9jU,294246,22999,281,1194,FALSE,FALSE
VUYFDSs3Wlk,187172,923,28,44,FALSE,FALSE
HX8vJYcxQH4,677386,2688,165,277,FALSE,FALSE
