type,id,name,lat,lon,cuisine,brand
node,12995864447,Cafe Cocoro,43.6850807,-79.314887,,
node,12995864454,Quattro Amici Cafe,43.6854273,-79.3147385,,
node,12995864467,Seb's Cappuccino,43.6851231,-79.316192,,
node,12996234409,Fresh Art Studio & Cafe,43.6844862,-79.3176315,,
node,12996598348,The Coffee,43.6426819,-79.393134,coffee_shop,The Coffee
node,12997418457,Abol Espresso Bar,43.6828193,-79.3268731,,
node,12997929586,Jimma Coffee,43.6818797,-79.3297294,,
node,13003426732,Tiny’s General Store,43.6676081,-79.4162497,coffee_shop;ice_cream,
node,13007739908,Ariam Cafe,43.6819028,-79.3311659,,
node,13013615441,521 Cafe & Bar,43.6781161,-79.3482508,,
node,13013618100,Romeo & Juliet Cafe,43.6790653,-79.3434548,,
node,13013621505,Cafe Vincenzo,43.6789069,-79.34414,,
node,13013621507,6Thirty Coffee and Co.,43.6789675,-79.3455478,,
node,13013621511,Starbucks,43.678802,-79.3463105,coffee_shop,Starbucks
node,13016311590,Bubble Baby,43.6391687,-79.3856737,bubble_tea,
node,13016349407,Red Rocket Coffee,43.678219,-79.3492816,coffee_shop,
node,13028429350,Playground Cafe,43.6649315,-79.368458,,
node,13028454919,La Gloria,43.6635653,-79.367494,,
node,13036382787,Epos Coffee,43.662389,-79.3675955,,
node,13039839995,Charmaine Sweets,43.7143431,-79.3599505,,
node,13041844671,Hale Coffee,43.6504023,-79.3780035,,
node,13042301899,Tim Hortons,43.7153294,-79.6016323,coffee_shop,Tim Hortons
node,13048879230,18 Feet,43.6601731,-79.3777763,coffee_shop,
node,13087998367,Riverdale Perk Cafe,43.6703536,-79.3463627,,
node,13088158058,Tim Hortons,43.6802833,-79.4333602,coffee_shop,Tim Hortons
node,13094846716,Marjo Bakery,43.7886659,-79.3306249,coffee_shop,
node,13094910964,Jasmine Sweets,43.7756089,-79.330941,ice_cream;crepe,
node,13094910965,Aashro Cafe,43.7757363,-79.330927,coffee_shop,
node,13095333608,Fresh Cup,43.7858582,-79.3527071,bubble_tea,
node,13097353515,Tea Time,43.8078871,-79.3566882,bubble_tea,
node,13098959201,The Roasted Nut,43.6459589,-79.4106644,,
node,13107676342,Presotea,43.7989275,-79.3187394,bubble_tea,
node,13109126079,Tim Hortons,43.8199057,-79.1815432,coffee_shop,Tim Hortons
node,13109224757,Palgong Tea,43.8188787,-79.1873621,bubble_tea,
node,13109281842,Palgong Tea,43.8178222,-79.1832536,bubble_tea,
node,13115049511,The Break Café,43.7713841,-79.5037996,,
node,13115649911,Runaway Cafe,43.6276301,-79.3568435,coffee_shop,
node,13117181662,Alternity,43.6671492,-79.4004288,,
node,13125927816,Avenue Cafe,43.6569001,-79.3746717,,
node,13137052024,Chatime,43.6381237,-79.4178132,bubble_tea,Chatime
node,13141903741,Roozamoon Cafe,43.6560697,-79.3628961,,
node,13142470718,Tim Hortons,43.6683361,-79.3858143,coffee_shop,Tim Hortons
node,13146191204,Gong Cha,43.6653651,-79.3845829,bubble_tea,Gong Cha
node,13149664923,Pauls Coffee,43.6308095,-79.4750715,coffee_shop,
node,13155049602,,43.6772994,-79.4470831,,
node,13158025534,The Raspberry Cafe,43.6648451,-79.3412233,,
node,13164211306,Silhouette Cafe,43.6628641,-79.3513639,,
node,13174618705,Queen Garden Cafe,43.6593037,-79.3472231,,
node,13175505705,Amber Kitchen and Coffee,43.6598297,-79.346977,,
node,13176774257,Isle of Coffee,43.6591044,-79.3482288,,
node,13181981286,Starbucks,43.6184728,-79.5126441,coffee_shop,Starbucks
node,13183962950,Mast Coffee,43.6550882,-79.3757908,,
node,13185151745,Hero Tea,43.6672228,-79.3856945,tea;chinese,
node,13189705546,ChaHalo,43.6650907,-79.3847941,tea,
node,13191728476,Kati,43.6631187,-79.3840086,thai;gelato,
node,13207106086,Sip Smile Repeat,43.6397439,-79.3976195,,
node,13208823601,Cafe de Flore,43.703615,-79.4124511,,
node,13208956570,St. Lawrence Juicebar,43.6487666,-79.371556,,
node,13209000024,L'avenue,43.6434284,-79.3961849,,
node,13226439585,Mastro Cafe,43.686798,-79.4383325,,
node,13226691997,Monopol Cafe,43.6794538,-79.3452068,,
node,13230632178,Pinocho,43.6584866,-79.3820016,ice_cream;crepe;coffee_shop,
way,28252329,Tim Hortons,43.6604339,-79.5830263,coffee_shop,Tim Hortons
way,32454867,Tim Hortons,43.7255155,-79.313115,coffee_shop,Tim Hortons
way,34081979,Tim Hortons,43.6091041,-79.5600558,coffee_shop,Tim Hortons
way,34582600,Tim Hortons,43.6485786,-79.6056161,coffee_shop,Tim Hortons
way,57869519,Starbucks,43.6596906,-79.328316,coffee_shop,Starbucks
way,58361232,Tim Hortons,43.7356578,-79.6047505,coffee_shop,Tim Hortons
way,58361245,Starbucks,43.7349752,-79.6014633,coffee_shop,Starbucks
way,58361351,Tim Hortons,43.743473,-79.606186,coffee_shop,Tim Hortons
way,58646473,Tim Hortons,43.6177507,-79.5394319,coffee_shop,Tim Hortons
way,59146449,Tim Hortons,43.7715635,-79.320377,coffee_shop,Tim Hortons
way,59250684,Tim Hortons,43.6265298,-79.528529,coffee_shop,Tim Hortons
way,59434192,Tim Hortons,43.741552,-79.318948,coffee_shop,Tim Hortons
way,60429152,Tim Hortons,43.7502017,-79.5529401,coffee_shop,Tim Hortons
way,62257809,Country Style,43.7400081,-79.5138508,coffee_shop,Country Style
way,67803154,Tim Hortons,43.6770779,-79.4955087,coffee_shop,Tim Hortons
way,79245874,Tim Hortons,43.7014297,-79.4638283,coffee_shop,Tim Hortons
way,87415420,Tim Hortons,43.8326935,-79.266527,coffee_shop,Tim Hortons
way,96171829,Tim Hortons,43.6708433,-79.4671718,coffee_shop,Tim Hortons
way,105461483,Baka Cafe,43.6510854,-79.4775646,,
way,106283391,Caffee Demetre,43.6482137,-79.5086637,,
way,112414832,Tim Hortons,43.7441755,-79.2159795,coffee_shop,Tim Hortons
way,112444415,Tim Hortons,43.7374842,-79.3438738,coffee_shop,Tim Hortons
way,120391618,Tim Hortons,43.6152469,-79.5246947,coffee_shop,Tim Hortons
way,123979954,Tim Hortons,43.7547495,-79.4432889,coffee_shop,Tim Hortons
way,131276421,Starbucks,43.7966775,-79.4193835,coffee_shop,Starbucks
way,132782085,Tim Hortons,43.7680935,-79.4724618,coffee_shop,Tim Hortons
way,136697940,Tim Hortons,43.774834,-79.334319,coffee_shop,Tim Hortons
way,174188410,Black Oak Cafe,43.651482,-79.4665515,,
way,174189760,Tim Hortons,43.6282518,-79.4896096,coffee_shop,Tim Hortons
way,178178481,Tim Hortons,43.5967423,-79.5249656,coffee_shop,Tim Hortons
way,180683147,Birds & Beans,43.6139934,-79.4889048,coffee_shop,
way,182623078,Tim Hortons,43.7265745,-79.2972475,coffee_shop,Tim Hortons
way,183247635,Tim Hortons,43.7266695,-79.231474,coffee_shop,Tim Hortons
way,202344043,Tim Hortons,43.7233835,-79.3026565,coffee_shop,Tim Hortons
way,207362123,Select Bakery,43.6941005,-79.3425005,dessert,
way,215124543,Tim Hortons,43.7378972,-79.5668854,coffee_shop,Tim Hortons
way,215499746,Tim Hortons,43.6653813,-79.4750409,coffee_shop,Tim Hortons
way,218545053,Tim Hortons,43.6653953,-79.4882574,coffee_shop,Tim Hortons
way,225805457,Tim Hortons,43.7286218,-79.5743145,coffee_shop,Tim Hortons
way,229095219,Tim Hortons,43.7799274,-79.232462,coffee_shop,Tim Hortons
way,234058415,Tim Hortons,43.7146585,-79.5936945,coffee_shop,Tim Hortons
way,234365425,Tim Hortons,43.6647051,-79.3548072,coffee_shop,Tim Hortons
way,242081665,Tim Hortons,43.7996025,-79.1444985,coffee_shop,Tim Hortons
way,273270559,Starbucks,43.6534713,-79.451487,coffee_shop,Starbucks
way,278026416,Tim Hortons,43.7600307,-79.2265013,coffee_shop,Tim Hortons
way,281825841,Tim Hortons,43.6552955,-79.458704,coffee_shop,Tim Hortons
way,281846791,Tim Hortons,43.7162695,-79.283289,coffee_shop,Tim Hortons
way,285734946,Tim Hortons,43.7139091,-79.3357885,coffee_shop,Tim Hortons
way,285899661,Tim Hortons,43.705845,-79.2520405,coffee_shop,Tim Hortons
way,289227740,Tim Hortons,43.7336925,-79.2903605,coffee_shop,Tim Hortons
way,296123013,Coffee Time,43.6648197,-79.458902,coffee_shop,Coffee Time
way,304447297,Tim Hortons,43.7643444,-79.2911436,coffee_shop,Tim Hortons
way,305365995,Tim Hortons,43.742002,-79.589652,coffee_shop,Tim Hortons
way,320465000,Coffee Time,43.773339,-79.272876,coffee_shop,Coffee Time
way,325311438,Tim Hortons,43.8304689,-79.2758375,coffee_shop,Tim Hortons
way,326059101,Tim Hortons,43.7350872,-79.533868,coffee_shop,Tim Hortons
way,326292597,Tim Hortons,43.738972,-79.2389655,coffee_shop,Tim Hortons
way,328663398,Tim Hortons,43.7527805,-79.314017,coffee_shop,Tim Hortons
way,331753659,Tim Hortons,43.6804753,-79.4759292,coffee_shop,Tim Hortons
way,332670498,Coffee Time,43.6670465,-79.4462608,coffee_shop,Coffee Time
way,335622995,Tim Hortons,43.745522,-79.295242,coffee_shop,Tim Hortons
way,368778368,Tim Hortons,43.7317453,-79.4602034,coffee_shop,Tim Hortons
way,391471566,Tim Hortons,43.7268899,-79.2661734,coffee_shop,Tim Hortons
way,419912446,Tim Hortons,43.8105515,-79.2562377,coffee_shop,Tim Hortons
way,429673971,Tim Hortons,43.7232029,-79.559323,coffee_shop,Tim Hortons
way,474924382,Tim Hortons,43.706131,-79.2682255,coffee_shop,Tim Hortons
way,498412092,Tim Hortons,43.6203284,-79.5545745,coffee_shop,Tim Hortons
way,523929606,Tim Hortons,43.8231568,-79.2470682,coffee_shop,Tim Hortons
way,536133000,I Deal Coffee,43.6478667,-79.4204274,coffee_shop,
way,542858853,Sumach Espresso,43.6580062,-79.3596884,coffee_shop,
way,576889674,Coffee & All That Jazz,43.6515413,-79.4515378,,
way,659129263,Tim Hortons,43.7109698,-79.5669027,coffee_shop,Tim Hortons
way,659427258,Tim Hortons,43.7156155,-79.5067625,coffee_shop,Tim Hortons
way,659427962,Tim Hortons,43.7227915,-79.509478,coffee_shop,Tim Hortons
way,660838332,Starbucks,43.70837,-79.249307,coffee_shop,Starbucks
way,664293084,Tim Hortons,43.6603334,-79.4344029,coffee_shop,Tim Hortons
way,673997288,Tim Hortons,43.6310674,-79.5537604,coffee_shop,Tim Hortons
way,675734854,Tim Hortons,43.6918447,-79.5760256,coffee_shop,Tim Hortons
way,676415517,Tim Hortons,43.7507175,-79.5853193,coffee_shop,Tim Hortons
way,677775429,McCormick Park Cafe,43.6470795,-79.4336387,sandwich;coffee_shop,
way,678158216,Starbucks,43.6534039,-79.4265046,coffee_shop,Starbucks
way,727845801,Tim Hortons,43.6496084,-79.4243716,coffee_shop,Tim Hortons
way,804367158,Vista Eatery,43.6276893,-79.4129012,,
way,807750021,Tim Hortons,43.7368309,-79.4343025,coffee_shop,Tim Hortons
way,860823186,Tim Hortons,43.826605,-79.2762321,coffee_shop,Tim Hortons
way,991301932,CoCo Fresh Tea & Juice,43.7258151,-79.341702,bubble_tea,CoCo
way,1079642402,Starbucks,43.6379991,-79.3998656,coffee_shop,Starbucks
way,1161220625,Woolshed Coffee,43.6436373,-79.4116832,coffee_shop,
way,1206414594,Tim Hortons,43.7580602,-79.5200805,coffee_shop,Tim Hortons
way,1229816856,Tim Hortons,43.7784648,-79.3441482,coffee_shop,Tim Hortons
way,1229816858,Real Fruit Bubble Tea,43.7784177,-79.3442773,bubble_tea,Real Fruit Bubble Tea
way,1229832500,Machi machi,43.7773776,-79.3445933,bubble_tea,machi machi
